date,site,category,title,url,publish_time,content
20260429,electrive_battery,电池,A first for South Korea: Hyundai trials battery subscription model,https://www.electrive.com/2026/04/29/a-first-for-south-korea-hyundai-trials-battery-subscription-model/,2026-04-29 09:20:29,
20260429,ess_news,储能,Longi completes its fully integrated battery storage project in Europe,https://www.ess-news.com/2026/04/29/longi-completes-its-fully-integrated-battery-storage-project-in-europe/,2026-04-29 13:00:00,
20260429,ess_news,储能,Chile reaches 4.6 GW of energy storage under construction,https://www.ess-news.com/2026/04/29/chile-reaches-4-6-gw-of-energy-storage-under-construction/,2026-04-29 10:06:00,
20260429,ess_news,储能,Massive new $58.5 billion AI data center for Croatia to be anchored by 8 GWh BESS,https://www.ess-news.com/2026/04/29/massive-new-58-5-billion-ai-data-center-for-croatia-to-be-anchored-by-8-gwh-bess/,2026-04-29 08:05:00,
20260429,pv_magazine,光伏,South Korea plans 3 GW of reservoir floating solar by 2030,https://www.pv-magazine.com/2026/04/29/south-korea-plans-3-gw-of-reservoir-floating-solar-by-2030/,2026-04-29 08:54:52,
20260429,hydrogen_tech_world,氢,Toyota fuel cells gain 2 certifications,https://hydrogentechworld.com/toyota-fuel-cells-gain-2-certifications,2026-04-29 12:59:14,
20260429,hydrogen_tech_world,氢,Horizon delivers world’s first 5 MW AEM system,https://hydrogentechworld.com/horizon-delivers-worlds-first-5-mw-aem-system,2026-04-29 08:34:48,
20260429,techreview_climate,新能源,It’s time to make a plan for nuclear waste,https://www.technologyreview.com/2026/04/29/1136659/plan-nuclear-waste/,2026-04-29 08:00:00,
20260429,electrek,新能源,"CHINA RECAP: Beijing, Xiaomi test drive, BYD news, and a fresh home battery pilot",https://electrek.co/2026/04/29/china-recap-beijing-xiaomi-test-drive-byd-news-and-a-fresh-home-battery-pilot/,2026-04-29 23:56:42,
20260429,electrek,新能源,2027 Chevy Blazer EV drops CCS for Tesla-style NACS port,https://electrek.co/2026/04/29/2027-chevy-blazer-ev-drops-ccs-for-tesla-style-nacs-port/,2026-04-29 23:00:16,
20260429,electrek,新能源,Tesla Semi: first truck rolls off high-volume production line,https://electrek.co/2026/04/29/tesla-semi-first-truck-high-volume-production-line/,2026-04-29 22:10:05,
20260429,electrek,新能源,"Ford beats Q1 earnings, raises forecast thanks to $1.3 billion in tariff relief",https://electrek.co/2026/04/29/ford-beats-q1-earnings-raises-forecast-with-1-3b-tariff-relief/,2026-04-29 20:49:04,
20260429,electrek,新能源,"Rocsys unveils hands-free charging system for robotaxis, raises $13M",https://electrek.co/2026/04/29/rocsys-unveils-multi-bay-hands-free-robotaxi-charging-raises-13m/,2026-04-29 20:14:18,
20260429,electrek,新能源,Rivian is adding 150+ fast chargers at popular LA shopping hubs,https://electrek.co/2026/04/29/rivian-is-adding-150-fast-chargers-la-shopping-hubs/,2026-04-29 20:14:05,
20260429,electrek,新能源,"Ride1Up Prodigy V2 mid-drive e-bike at new $1,795 low, Anker SOLIX 72-hour flash sale + exclusive bonus savings, Jackery, EGO, more",https://electrek.co/2026/04/29/ride1up-prodigy-v2-mid-drive-e-bike-anker-solix-72-hour-flash-sale-more/,2026-04-29 18:00:00,
20260429,electrek,新能源,Here’s our first look at the Hyundai IONIQ 3 standard version [Video],https://electrek.co/2026/04/29/hyundai-ioniq-3-standard-version-first-look-video/,2026-04-29 17:56:05,
20260429,electrek,新能源,Tesla Semi hits the port: drayage operator MDB launches 3-week freight pilot,https://electrek.co/2026/04/29/tesla-semi-drayage-operator-mdb-pilot-port-freight/,2026-04-29 17:12:49,
20260429,electrek,新能源,"BYD’s new Song Ultra EV racks up over 60,000 orders in one month, starting at $22,000",https://electrek.co/2026/04/29/byds-new-song-ultra-ev-racks-up-60000-orders-in-one-month/,2026-04-29 16:05:15,
20260429,electrek,新能源,"Volkswagen opens ID. Polo orders at $40,000, but a more affordable model is coming",https://electrek.co/2026/04/29/volkswagen-opens-id-polo-orders-at-40000-cheaper-trim-coming/,2026-04-29 15:12:39,
20260429,electrek,新能源,Xpeng VLA 2.0 test drive: Tesla is not alone with ‘Full Self-Driving’ anymore,https://electrek.co/2026/04/29/xpeng-vla-2-test-drive-tesla-not-alone-full-self-driving/,2026-04-29 13:49:07,
20260429,electrek,新能源,This ultra-light cargo e-bike from JackRabbit can carry 10x its own weight,https://electrek.co/2026/04/29/this-ultra-light-cargo-e-bike-from-jackrabbit-can-carry-10x-its-own-weight/,2026-04-29 11:36:31,
20260429,electrek,新能源,Tesla promises FSD V14 Lite for HW3 cars internationally to appease growing tensions,https://electrek.co/2026/04/28/tesla-promises-fsd-v14-lite-hw3-international-markets/,2026-04-29 03:03:43,
20260429,scitechdaily,综合科技,Scientists Propose Radical New Way To Detect Alien Life – Without Traditional Biosignatures,https://scitechdaily.com/scientists-propose-radical-new-way-to-detect-alien-life-without-traditional-biosignatures/,2026-04-29 22:25:30,
20260429,scitechdaily,综合科技,Scientists Just Discovered Light Can Actually Slow Plant Growth,https://scitechdaily.com/scientists-just-discovered-light-can-actually-slow-plant-growth/,2026-04-29 20:15:35,
20260429,scitechdaily,综合科技,Scientists Finally Solved One of Water’s Biggest Mysteries,https://scitechdaily.com/scientists-finally-solved-one-of-waters-biggest-mysteries/,2026-04-29 19:40:56,
20260429,scitechdaily,综合科技,"7,000-Year-Old DNA Rewrites the Story of the “Neolithic Revolution”",https://scitechdaily.com/7000-year-old-dna-rewrites-the-story-of-the-neolithic-revolution/,2026-04-29 19:05:23,
20260429,scitechdaily,综合科技,Missing Medieval Relic of Legendary English King Found After Being Missing for 40 Years,https://scitechdaily.com/missing-medieval-relic-of-legendary-english-king-found-after-being-missing-for-40-years/,2026-04-29 17:33:08,
20260429,scitechdaily,综合科技,New Study Challenges Long-Held Assumptions About Cancer and Aging,https://scitechdaily.com/new-study-challenges-long-held-assumptions-about-cancer-and-aging/,2026-04-29 16:01:10,
20260429,scitechdaily,综合科技,Major Review Finds Alzheimer’s Amyloid Drugs Offer No Real Benefit,https://scitechdaily.com/major-review-finds-alzheimers-amyloid-drugs-offer-no-real-benefit/,2026-04-29 15:26:08,
20260429,scitechdaily,综合科技,Could This New Weight-Loss Pill Disrupt the Entire Market? Here’s What You Should Know About Orforglipron,https://scitechdaily.com/could-this-new-weight-loss-pill-disrupt-the-entire-market-heres-what-you-should-know-about-orforglipron/,2026-04-29 14:50:40,
20260429,scitechdaily,综合科技,Nearly 1 in 5 Gray Whales That Enter San Francisco Bay Die There,https://scitechdaily.com/nearly-1-in-5-gray-whales-that-enter-san-francisco-bay-die-there/,2026-04-29 11:58:47,
20260429,scitechdaily,综合科技,"The Ozone Layer Is Healing, But There’s a Hidden Catch",https://scitechdaily.com/the-ozone-layer-is-healing-but-theres-a-hidden-catch/,2026-04-29 11:23:48,
20260429,scitechdaily,综合科技,"Earth’s Crust Is Tearing Open in Africa, and It Could Form a New Ocean",https://scitechdaily.com/earths-crust-is-tearing-open-in-africa-and-it-could-form-a-new-ocean/,2026-04-29 10:48:49,
20260429,scitechdaily,综合科技,Breakthrough Bowel Cancer Trial Leaves Patients Cancer-Free for Nearly 3 Years,https://scitechdaily.com/breakthrough-bowel-cancer-trial-leaves-patients-cancer-free-for-nearly-3-years/,2026-04-29 05:34:47,
20260429,scitechdaily,综合科技,New Immune Pathway Could Supercharge mRNA Cancer Vaccines,https://scitechdaily.com/new-immune-pathway-could-supercharge-mrna-cancer-vaccines/,2026-04-29 05:09:45,
20260429,scitechdaily,综合科技,Natural Compound Shows Powerful Potential Against Rheumatoid Arthritis,https://scitechdaily.com/natural-compound-shows-powerful-potential-against-rheumatoid-arthritis/,2026-04-29 04:44:09,
20260429,interesting_engineering,综合科技,"For first time in 50 years, Utah nuclear reactor will generate electricity for AI",https://interestingengineering.com/ai-robotics/utah-triga-reactor-ai-power-test,2026-04-29 23:46:06,
20260429,interesting_engineering,综合科技,"RIPSAW M1 military robot vehicle hits 53 mph, scouts terrain and launches munitions",https://interestingengineering.com/military/ripsaw-m1-robot-53mph-munition-launcher,2026-04-29 22:24:23,
20260429,interesting_engineering,综合科技,New catalyst helps Li-S battery keep 93% capacity after 600 cycles in tests,https://interestingengineering.com/energy/china-li-s-battery-catalyst-93-capacity,2026-04-29 20:49:03,
20260429,interesting_engineering,综合科技,One brain for all: China builds unified AI model to handle complex multi-task robotics,https://interestingengineering.com/ai-robotics/motubrain-unified-robot-ai-model,2026-04-29 20:46:31,
20260429,interesting_engineering,综合科技,"Hydrogen engine hits 60% efficiency with zero emissions, rivals diesel in power output",https://interestingengineering.com/energy/hydrogen-engine-hits-60-efficiency-with-zero-emissions-rivals-diesel-in-power-output,2026-04-29 20:05:11,
20260429,interesting_engineering,综合科技,"Germany plans robotic arms to retrieve 126,000 nuclear waste barrels in salt mine site",https://interestingengineering.com/ai-robotics/robotic-arms-nuclear-waste-salt-mine-germany,2026-04-29 18:52:21,
20260429,interesting_engineering,综合科技,Researchers develop biocompatible quantum nanosensors for living cells,https://interestingengineering.com/science/biocompatible-quantum-nanosensors-living-cells,2026-04-29 18:05:00,
